name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
LearnPrompt,https://github.com/LearnPrompt/LearnPrompt,2048,177,JavaScript,LearnPrompt,"永久免费开源的 AIGC 课程, 目前已支持Prompt Engineering, ChatGPT, Midjourney, Runway, Stable Diffusion, AI数字人，AI声音&音乐，开源大模型",2024-10-21T13:45:05Z,2023-04-23T06:51:33Z,0
langserve,https://github.com/langchain-ai/langserve,2045,237,JavaScript,langchain-ai,LangServe 🦜️🏓,2024-12-27T02:40:06Z,2023-09-29T18:04:58Z,109
amurex,https://github.com/thepersonalaicompany/amurex,2041,112,JavaScript,thepersonalaicompany,World's first AI meeting copilot → The Invisible Companion for Work + Life,2025-03-20T20:44:22Z,2024-11-26T16:09:12Z,51
gligen-gui,https://github.com/mut-ex/gligen-gui,2040,189,JavaScript,mut-ex,An intuitive GUI for GLIGEN that uses ComfyUI in the backend,2024-02-28T20:19:35Z,2024-02-17T03:17:05Z,21
OldTweetDeck,https://github.com/dimdenGD/OldTweetDeck,2037,119,JavaScript,dimdenGD,"Returns old TweetDeck, for free!",2024-11-20T10:57:15Z,2023-08-17T00:31:05Z,73
EDtunnel,https://github.com/6Kmfi6HP/EDtunnel,1982,4925,JavaScript,6Kmfi6HP,"EDtunnel 是一个基于 Cloudflare Workers 和 Pages 的代理工具，支持多种协议和配置选项。  EDtunnel is a proxy tool based on Cloudflare Workers and Pages, supporting multiple protocols and configuration options.",2025-03-04T06:33:50Z,2024-09-11T09:15:25Z,2
Twitter-Block-Porn,https://github.com/daymade/Twitter-Block-Porn,1978,60,JavaScript,daymade,"共享黑名单, 一键拉黑所有黄推诈骗犯. Block scammers who sending fake porn comments, and help you improve your experience using Twitter.",2024-08-29T13:05:20Z,2023-07-07T14:47:38Z,4
StableDiffusion-CheatSheet,https://github.com/SupaGruen/StableDiffusion-CheatSheet,1974,149,JavaScript,SupaGruen,"A list of StableDiffusion styles and some notes for offline use. Pure HTML, CSS and a bit of JS.",2024-08-29T09:27:06Z,2023-04-20T20:47:14Z,0
browser-tools-mcp,https://github.com/AgentDeskAI/browser-tools-mcp,1970,177,JavaScript,AgentDeskAI,Monitor browser logs directly from Cursor and other MCP compatible IDEs.,2025-03-13T23:22:12Z,2025-02-10T09:20:38Z,37
chatgpt.js,https://github.com/KudoAI/chatgpt.js,1969,152,JavaScript,KudoAI,"🤖 A powerful, open source client-side JavaScript library for ChatGPT",2025-03-21T17:10:18Z,2023-03-15T07:53:55Z,2
wechatbot-webhook,https://github.com/danni-cool/wechatbot-webhook,1866,311,JavaScript,danni-cool,"轻量、可部署的微信机器人webhook服务，使用http接口收发微信消息, 用它作为个人通知、AIGC 应用或者 coze、n8n等自动化工作流的消息节点",2024-12-01T15:56:51Z,2023-09-19T02:54:52Z,29
htmz,https://github.com/Kalabasa/htmz,1832,47,JavaScript,Kalabasa,html with targeted manipulation zones,2024-03-15T15:55:02Z,2024-02-09T10:04:01Z,2
materialYouNewTab,https://github.com/XengShi/materialYouNewTab,1812,265,JavaScript,XengShi,A Simple New Tab ( browsers's home page ) inspired with Google's 'Material You' design ,2025-03-17T08:25:03Z,2023-08-31T10:38:35Z,27
kokoro,https://github.com/hexgrad/kokoro,1809,187,JavaScript,hexgrad,https://hf.co/hexgrad/Kokoro-82M,2025-03-18T18:16:37Z,2025-01-10T21:37:05Z,44
sublink-worker,https://github.com/7Sageer/sublink-worker,1797,3503,JavaScript,7Sageer,无需服务器，一键部署，快速使用自建节点分享URL进行订阅转换，提供灵活的自定义选项，支持SingBox/Clash/V2Ray/Xray,2025-03-19T16:13:45Z,2024-07-27T08:09:07Z,23
GaussianSplats3D,https://github.com/mkkellogg/GaussianSplats3D,1795,250,JavaScript,mkkellogg,Three.js-based implementation of 3D Gaussian splatting,2025-02-21T16:41:33Z,2023-09-26T01:15:29Z,61
pythagora,https://github.com/Pythagora-io/pythagora,1766,98,JavaScript,Pythagora-io,Generate automated tests for your Node.js app via LLMs without developers having to write a single line of code.,2025-03-20T23:04:19Z,2023-01-21T18:13:27Z,20
ai-renamer,https://github.com/ozgrozer/ai-renamer,1763,113,JavaScript,ozgrozer,"A Node.js CLI that uses Ollama and LM Studio models (Llava, Gemma, Llama etc.) to intelligently rename files by their contents",2025-02-09T14:58:12Z,2024-07-07T10:44:27Z,12
Dot,https://github.com/alexpinel/Dot,1762,104,JavaScript,alexpinel,"Text-To-Speech, RAG, and LLMs. All local!",2024-12-09T15:46:44Z,2024-03-15T15:08:45Z,14
proposal-try-operator,https://github.com/arthurfiorette/proposal-try-operator,1749,23,JavaScript,arthurfiorette,Draft for ECMAScript Error Safe Assignment Operator,2025-02-28T16:01:44Z,2024-08-12T16:39:58Z,7
brainwave,https://github.com/adrianhajdin/brainwave,1737,526,JavaScript,adrianhajdin,Learn to create modern websites with sleek parallax effects and bento box layouts. This course covers everything from stylish UI design to mobile-first principles while strengthening your React.js and Tailwind CSS skills.,2024-10-29T09:23:09Z,2024-03-01T09:16:42Z,15
interfaces,https://github.com/raunofreiberg/interfaces,1688,46,JavaScript,raunofreiberg,A non-exhaustive list of details that make a good web interface.,2023-09-07T17:56:26Z,2023-05-24T04:10:36Z,0
CloudFlare-ImgBed,https://github.com/MarSeventh/CloudFlare-ImgBed,1686,1587,JavaScript,MarSeventh,基于 CloudFlare Pages 的开源文件托管解决方案（图床/文件床/网盘）,2025-03-18T09:57:18Z,2024-07-19T15:24:19Z,14
opendream,https://github.com/varunshenoy/opendream,1668,72,JavaScript,varunshenoy,"An extensible, easy-to-use, and portable diffusion web UI 👨‍🎨",2023-08-18T06:01:24Z,2023-05-12T02:17:34Z,11
cf-openai-azure-proxy,https://github.com/haibbo/cf-openai-azure-proxy,1654,209,JavaScript,haibbo,A Cloudflare worker script to proxy OpenAI‘s request to Azure OpenAI Service,2024-01-16T08:29:37Z,2023-04-04T14:37:54Z,12
three-vue-tres,https://github.com/hawk86104/three-vue-tres,1641,116,JavaScript,hawk86104,three+vue3<tres> : An open-source framework that enables rapid implementation of your 3D visualization projects [微信小程序 tvt.js tres.js three.js vue3 ts],2025-03-20T02:09:07Z,2023-11-09T06:37:08Z,0
watlings,https://github.com/EmNudge/watlings,1640,44,JavaScript,EmNudge,Learn WebAssembly by writing small programs!,2024-03-18T16:32:31Z,2023-08-10T22:45:26Z,2
BroadcastChannel,https://github.com/ccbikai/BroadcastChannel,1632,848,JavaScript,ccbikai,Turn your Telegram Channel into a MicroBlog.,2025-01-04T04:21:36Z,2024-08-04T12:42:27Z,8
Open-Custom-GPT,https://github.com/SamurAIGPT/Open-Custom-GPT,1622,303,JavaScript,SamurAIGPT,Create Custom GPT and add/embed on your site using Assistants api,2024-07-24T07:58:07Z,2023-05-05T05:41:49Z,10
openai-api-proxy,https://github.com/easychen/openai-api-proxy,1600,251,JavaScript,easychen,一行Docker命令部署的 OpenAI/GPT API代理，支持SSE流式返回、腾讯云函数 。Simple proxy for OpenAi api via a one-line docker command,2024-03-26T06:00:10Z,2023-03-03T08:07:32Z,0
project_react_native_jobs,https://github.com/adrianhajdin/project_react_native_jobs,1576,380,JavaScript,adrianhajdin,,2023-12-25T07:19:28Z,2023-03-18T11:24:45Z,11
pwnagotchi,https://github.com/jayofelony/pwnagotchi,1570,165,JavaScript,jayofelony,(⌐■_■) - Raspberry Pi instrumenting Bettercap for Wi-Fi pwning.,2025-03-21T14:47:00Z,2024-01-04T21:51:24Z,21
star-rail-warp-export,https://github.com/biuuu/star-rail-warp-export,1570,54,JavaScript,biuuu,Honkai: Star Rail Warp History Exporter,2025-02-04T08:41:39Z,2023-05-01T07:41:54Z,42
jscanify,https://github.com/puffinsoft/jscanify,1568,69,JavaScript,puffinsoft,The Javascript document scanning library.,2025-03-14T03:13:20Z,2023-04-13T16:11:12Z,0
textSQL,https://github.com/caesarHQ/textSQL,1561,156,JavaScript,caesarHQ,,2023-10-20T18:17:35Z,2023-02-28T01:03:37Z,10
superpower-chatgpt,https://github.com/saeedezzati/superpower-chatgpt,1560,248,JavaScript,saeedezzati,"ChatGPT with superpowers! Search chat history, create folders, export all chats, pin messages, access thousands of community prompts, incognito mode, language and tone selection, and many more features",2024-06-18T22:16:25Z,2023-04-14T23:33:42Z,0
AndroidReverse,https://github.com/ZJ595/AndroidReverse,1536,183,JavaScript,ZJ595,《安卓逆向这档事》,2024-12-30T03:07:47Z,2023-10-02T09:51:58Z,2
comfyui-mixlab-nodes,https://github.com/shadowcz007/comfyui-mixlab-nodes,1527,99,JavaScript,shadowcz007,Workflow-to-APP、ScreenShare&FloatingVideo、GPT & 3D、SpeechRecognition&TTS,2025-02-05T10:24:45Z,2023-10-18T07:24:07Z,186
autogpt-gui,https://github.com/thecookingsenpai/autogpt-gui,1523,220,JavaScript,thecookingsenpai,A graphical user interface for AutoGPT,2023-06-13T22:16:04Z,2023-04-11T18:11:06Z,13
firecrawl-mcp-server,https://github.com/mendableai/firecrawl-mcp-server,1512,119,JavaScript,mendableai,"Official Firecrawl MCP Server - Adds powerful web scraping to Cursor, Claude and any other LLM clients.",2025-03-19T17:47:01Z,2024-12-06T07:50:27Z,6
scramble,https://github.com/zlwaterfield/scramble,1507,70,JavaScript,zlwaterfield,Open-Source Grammarly Alternative,2024-11-02T14:18:23Z,2024-09-18T02:06:14Z,4
kings-league-project,https://github.com/midudev/kings-league-project,1504,219,JavaScript,midudev,API y website de la Kings League Infojobs por temas didácticos,2023-01-22T07:06:01Z,2023-01-03T17:20:23Z,3
ULTIMATE-JAVASCRIPT-PROJECT,https://github.com/deepakkumar55/ULTIMATE-JAVASCRIPT-PROJECT,1503,368,JavaScript,deepakkumar55,A comprehensive list of 500 JavaScript project ideas for developers of all skill levels. Open-source and community-driven.,2025-03-19T06:33:35Z,2024-06-01T01:54:55Z,1
WechatRealFriends,https://github.com/StrayMeteor3337/WechatRealFriends,1494,122,JavaScript,StrayMeteor3337,微信好友关系一键检测，基于微信ipad协议，看看有没有朋友偷偷删掉或者拉黑你,2025-03-21T15:53:58Z,2025-02-12T09:44:34Z,24
commit-mono,https://github.com/eigilnikolajsen/commit-mono,1491,22,JavaScript,eigilnikolajsen,Commit Mono is an anonymous and neutral programming typeface.,2024-09-25T09:44:29Z,2023-02-16T10:00:03Z,45
kv.js,https://github.com/HeyPuter/kv.js,1475,31,JavaScript,HeyPuter,⚡️ Advanced in-memory caching for JavaScript.,2025-02-27T18:14:18Z,2023-04-17T04:22:35Z,3
learn-nodejs-hard-way,https://github.com/ishtms/learn-nodejs-hard-way,1469,83,JavaScript,ishtms,Learn NodeJS and master the art of server-side programming by creating a backend framework with 0 dependencies.,2024-10-09T17:23:06Z,2023-08-12T15:40:42Z,2
curso-node-js,https://github.com/midudev/curso-node-js,1458,306,JavaScript,midudev,Curso de Node.js desde cero,2024-07-07T13:50:08Z,2023-07-20T07:26:46Z,4
medium-parser-extension,https://github.com/Xatta-Trone/medium-parser-extension,1457,90,JavaScript,Xatta-Trone,Read medium.com and medium based articles using google web cache.,2024-10-16T05:41:24Z,2023-08-27T14:55:20Z,6
